country_code,country_name,mkt_name,price_date,lat,lon,commodity,price_local
KEN,Kenya,Nairobi,2014-04-01,-1.28,36.82,sorghum,3800.0
KEN,Kenya,Nairobi,2014-06-01,-1.28,36.82,sorghum,4013.0
KEN,Kenya,Nairobi,2014-07-01,-1.28,36.82,sorghum,4185.71
KEN,Kenya,Nairobi,2014-09-01,-1.28,36.82,sorghum,3912.0
KEN,Kenya,Nairobi,2014-10-01,-1.28,36.82,sorghum,3626.67
KEN,Kenya,Nairobi,2014-11-01,-1.28,36.82,sorghum,3685.0
KEN,Kenya,Nairobi,2014-12-01,-1.28,36.82,sorghum,3742.86
KEN,Kenya,Nairobi,2015-01-01,-1.28,36.82,sorghum,3674.0
KEN,Kenya,Nairobi,2015-02-01,-1.28,36.82,sorghum,3710.0
KEN,Kenya,Nairobi,2015-03-01,-1.28,36.82,sorghum,3890.0
KEN,Kenya,Nairobi,2015-05-01,-1.28,36.82,sorghum,3712.0
KEN,Kenya,Nairobi,2015-06-01,-1.28,36.82,sorghum,3675.0
KEN,Kenya,Nairobi,2015-07-01,-1.28,36.82,sorghum,3516.67
KEN,Kenya,Nairobi,2015-08-01,-1.28,36.82,sorghum,3550.0
KEN,Kenya,Nairobi,2015-10-01,-1.28,36.82,sorghum,3630.0
KEN,Kenya,Nairobi,2015-11-01,-1.28,36.82,sorghum,3478.0
KEN,Kenya,Nairobi,2015-12-01,-1.28,36.82,sorghum,3388.0
KEN,Kenya,Nairobi,2016-01-01,-1.28,36.82,sorghum,3255.0
KEN,Kenya,Nairobi,2016-02-01,-1.28,36.82,sorghum,3075.0
KEN,Kenya,Nairobi,2016-05-01,-1.28,36.82,sorghum,3498.0
KEN,Kenya,Nairobi,2016-06-01,-1.28,36.82,sorghum,3354.0
KEN,Kenya,Nairobi,2016-08-01,-1.28,36.82,sorghum,3316.0
KEN,Kenya,Nairobi,2016-09-01,-1.28,36.82,sorghum,3302.0
KEN,Kenya,Nairobi,2016-10-01,-1.28,36.82,sorghum,3405.0
KEN,Kenya,Nairobi,2016-11-01,-1.28,36.82,sorghum,3560.0
KEN,Kenya,Nairobi,2016-12-01,-1.28,36.82,sorghum,3700.0
KEN,Kenya,Nairobi,2017-01-01,-1.28,36.82,sorghum,3716.0
KEN,Kenya,Nairobi,2017-02-01,-1.28,36.82,sorghum,3735.0
KEN,Kenya,Nairobi,2017-03-01,-1.28,36.82,sorghum,3976.0
KEN,Kenya,Nairobi,2017-04-01,-1.28,36.82,sorghum,5027.5
KEN,Kenya,Nairobi,2017-05-01,-1.28,36.82,sorghum,5276.0
KEN,Kenya,Nairobi,2017-07-01,-1.28,36.82,sorghum,5255.0
KEN,Kenya,Nairobi,2017-08-01,-1.28,36.82,sorghum,4886.0
KEN,Kenya,Nairobi,2017-09-01,-1.28,36.82,sorghum,5256.0
KEN,Kenya,Nairobi,2017-10-01,-1.28,36.82,sorghum,5191.25
KEN,Kenya,Nairobi,2017-11-01,-1.28,36.82,sorghum,5600.0
KEN,Kenya,Nairobi,2017-12-01,-1.28,36.82,sorghum,4433.33
KEN,Kenya,Nairobi,2018-01-01,-1.28,36.82,sorghum,4006.0
KEN,Kenya,Nairobi,2018-02-01,-1.28,36.82,sorghum,4230.0
KEN,Kenya,Nairobi,2018-06-01,-1.28,36.82,sorghum,3910.0
KEN,Kenya,Nairobi,2018-07-01,-1.28,36.82,sorghum,4010.0
KEN,Kenya,Nairobi,2018-08-01,-1.28,36.82,sorghum,3821.0
KEN,Kenya,Nairobi,2018-09-01,-1.28,36.82,sorghum,3620.0
KEN,Kenya,Nairobi,2018-12-01,-1.28,36.82,sorghum,3600.0
KEN,Kenya,Nairobi,2019-01-01,-1.28,36.82,sorghum,3468.0
KEN,Kenya,Nairobi,2019-02-01,-1.28,36.82,sorghum,3437.5
KEN,Kenya,Nairobi,2019-03-01,-1.28,36.82,sorghum,3600.0
KEN,Kenya,Nairobi,2019-05-01,-1.28,36.82,sorghum,4176.0
KEN,Kenya,Nairobi,2019-06-01,-1.28,36.82,sorghum,4015.0
KEN,Kenya,Nairobi,2019-07-01,-1.28,36.82,sorghum,6712.0
KEN,Kenya,Nairobi,2019-08-01,-1.28,36.82,sorghum,6850.0
KEN,Kenya,Nairobi,2019-10-01,-1.28,36.82,sorghum,6500.0
KEN,Kenya,Nairobi,2019-11-01,-1.28,36.82,sorghum,6350.0
KEN,Kenya,Nairobi,2019-12-01,-1.28,36.82,sorghum,5860.0
KEN,Kenya,Nairobi,2020-02-01,-1.28,36.82,sorghum,5300.0
KEN,Kenya,Nairobi,2020-03-01,-1.28,36.82,sorghum,5300.0
KEN,Kenya,Nakuru,2015-02-01,-0.28,36.07,sorghum,3150.0
KEN,Kenya,Nakuru,2015-07-01,-0.28,36.07,sorghum,3550.0
KEN,Kenya,Nakuru,2015-08-01,-0.28,36.07,sorghum,2700.0
KEN,Kenya,Nakuru,2015-09-01,-0.28,36.07,sorghum,2856.25
KEN,Kenya,Nakuru,2015-10-01,-0.28,36.07,sorghum,3279.0
KEN,Kenya,Nakuru,2015-11-01,-0.28,36.07,sorghum,3150.0
KEN,Kenya,Nakuru,2015-12-01,-0.28,36.07,sorghum,3150.0
KEN,Kenya,Nakuru,2016-05-01,-0.28,36.07,sorghum,2825.0
KEN,Kenya,Nakuru,2016-08-01,-0.28,36.07,sorghum,2844.0
KEN,Kenya,Nakuru,2016-11-01,-0.28,36.07,sorghum,3570.0
KEN,Kenya,Nakuru,2016-12-01,-0.28,36.07,sorghum,3600.0
KEN,Kenya,Nakuru,2017-01-01,-0.28,36.07,sorghum,3600.0
KEN,Kenya,Nakuru,2017-03-01,-0.28,36.07,sorghum,3776.0
KEN,Kenya,Nakuru,2017-05-01,-0.28,36.07,sorghum,5000.0
KEN,Kenya,Nakuru,2017-06-01,-0.28,36.07,sorghum,5000.0
KEN,Kenya,Nakuru,2017-07-01,-0.28,36.07,sorghum,5000.0
KEN,Kenya,Nakuru,2018-02-01,-0.28,36.07,sorghum,2700.0
KEN,Kenya,Nakuru,2018-03-01,-0.28,36.07,sorghum,3080.0
KEN,Kenya,Nakuru,2018-05-01,-0.28,36.07,sorghum,3340.0
KEN,Kenya,Nakuru,2018-06-01,-0.28,36.07,sorghum,3566.88
KEN,Kenya,Nakuru,2018-07-01,-0.28,36.07,sorghum,3465.0
KEN,Kenya,Nakuru,2018-11-01,-0.28,36.07,sorghum,3500.0
KEN,Kenya,Nakuru,2018-12-01,-0.28,36.07,sorghum,3500.0
KEN,Kenya,Nakuru,2019-05-01,-0.28,36.07,sorghum,4860.0
KEN,Kenya,Nakuru,2019-06-01,-0.28,36.07,sorghum,5000.0
KEN,Kenya,Nakuru,2019-09-01,-0.28,36.07,sorghum,4000.0
KEN,Kenya,Nakuru,2019-10-01,-0.28,36.07,sorghum,3900.0
KEN,Kenya,Nakuru,2019-11-01,-0.28,36.07,sorghum,3500.0
KEN,Kenya,Nakuru,2019-12-01,-0.28,36.07,sorghum,3500.0
KEN,Kenya,Nakuru,2020-01-01,-0.28,36.07,sorghum,3556.25
KEN,Kenya,Nakuru,2020-02-01,-0.28,36.07,sorghum,3300.0
KEN,Kenya,Nakuru,2020-03-01,-0.28,36.07,sorghum,2700.0
KEN,Kenya,Eldoret town (Uasin Gishu),2007-01-01,0.52,35.28,potatoes,675.0
KEN,Kenya,Eldoret town (Uasin Gishu),2007-04-01,0.52,35.28,potatoes,759.25
KEN,Kenya,Eldoret town (Uasin Gishu),2007-05-01,0.52,35.28,potatoes,830.68
KEN,Kenya,Eldoret town (Uasin Gishu),2007-06-01,0.52,35.28,potatoes,666.66
KEN,Kenya,Eldoret town (Uasin Gishu),2007-10-01,0.52,35.28,potatoes,850.69
KEN,Kenya,Eldoret town (Uasin Gishu),2007-11-01,0.52,35.28,potatoes,879.08
KEN,Kenya,Eldoret town (Uasin Gishu),2007-12-01,0.52,35.28,potatoes,923.61
KEN,Kenya,Eldoret town (Uasin Gishu),2008-01-01,0.52,35.28,potatoes,1111.1
KEN,Kenya,Eldoret town (Uasin Gishu),2008-02-01,0.52,35.28,potatoes,711.11
KEN,Kenya,Eldoret town (Uasin Gishu),2008-04-01,0.52,35.28,potatoes,1152.05
KEN,Kenya,Eldoret town (Uasin Gishu),2008-05-01,0.52,35.28,potatoes,1102.33
KEN,Kenya,Eldoret town (Uasin Gishu),2008-06-01,0.52,35.28,potatoes,640.74
KEN,Kenya,Eldoret town (Uasin Gishu),2008-07-01,0.52,35.28,potatoes,420.13
KEN,Kenya,Eldoret town (Uasin Gishu),2008-08-01,0.52,35.28,potatoes,391.97
KEN,Kenya,Eldoret town (Uasin Gishu),2008-09-01,0.52,35.28,potatoes,456.94
KEN,Kenya,Eldoret town (Uasin Gishu),2008-11-01,0.52,35.28,potatoes,837.95
KEN,Kenya,Eldoret town (Uasin Gishu),2008-12-01,0.52,35.28,potatoes,833.33
KEN,Kenya,Eldoret town (Uasin Gishu),2009-01-01,0.52,35.28,potatoes,958.33
KEN,Kenya,Eldoret town (Uasin Gishu),2009-02-01,0.52,35.28,potatoes,879.24
KEN,Kenya,Eldoret town (Uasin Gishu),2009-03-01,0.52,35.28,potatoes,1256.17
KEN,Kenya,Eldoret town (Uasin Gishu),2009-05-01,0.52,35.28,potatoes,1766.66
KEN,Kenya,Eldoret town (Uasin Gishu),2009-07-01,0.52,35.28,potatoes,435.56
KEN,Kenya,Eldoret town (Uasin Gishu),2009-08-01,0.52,35.28,potatoes,571.1
KEN,Kenya,Eldoret town (Uasin Gishu),2009-10-01,0.52,35.28,potatoes,1173.88
KEN,Kenya,Eldoret town (Uasin Gishu),2009-11-01,0.52,35.28,potatoes,1363.88
KEN,Kenya,Eldoret town (Uasin Gishu),2010-01-01,0.52,35.28,potatoes,740.55
KEN,Kenya,Eldoret town (Uasin Gishu),2010-02-01,0.52,35.28,potatoes,490.55
KEN,Kenya,Eldoret town (Uasin Gishu),2010-04-01,0.52,35.28,potatoes,517.77
KEN,Kenya,Eldoret town (Uasin Gishu),2010-07-01,0.52,35.28,potatoes,1053.32
KEN,Kenya,Eldoret town (Uasin Gishu),2010-09-01,0.52,35.28,potatoes,1011.66
KEN,Kenya,Eldoret town (Uasin Gishu),2010-12-01,0.52,35.28,potatoes,951.1
KEN,Kenya,Eldoret town (Uasin Gishu),2011-02-01,0.52,35.28,potatoes,1226.11
KEN,Kenya,Eldoret town (Uasin Gishu),2011-03-01,0.52,35.28,potatoes,1918.88
KEN,Kenya,Eldoret town (Uasin Gishu),2011-04-01,0.52,35.28,potatoes,2088.88
KEN,Kenya,Eldoret town (Uasin Gishu),2011-05-01,0.52,35.28,potatoes,2000.0
KEN,Kenya,Eldoret town (Uasin Gishu),2011-07-01,0.52,35.28,potatoes,555.55
KEN,Kenya,Eldoret town (Uasin Gishu),2011-10-01,0.52,35.28,potatoes,1077.77
KEN,Kenya,Eldoret town (Uasin Gishu),2011-11-01,0.52,35.28,potatoes,1282.21
KEN,Kenya,Eldoret town (Uasin Gishu),2012-01-01,0.52,35.28,potatoes,1388.88
KEN,Kenya,Eldoret town (Uasin Gishu),2012-03-01,0.52,35.28,potatoes,1555.55
KEN,Kenya,Eldoret town (Uasin Gishu),2012-04-01,0.52,35.28,potatoes,2022.22
KEN,Kenya,Eldoret town (Uasin Gishu),2012-06-01,0.52,35.28,potatoes,1686.11
KEN,Kenya,Eldoret town (Uasin Gishu),2012-07-01,0.52,35.28,potatoes,950.0
KEN,Kenya,Eldoret town (Uasin Gishu),2012-12-01,0.52,35.28,potatoes,1826.11
KEN,Kenya,Eldoret town (Uasin Gishu),2013-01-01,0.52,35.28,potatoes,1136.66
KEN,Kenya,Eldoret town (Uasin Gishu),2013-03-01,0.52,35.28,potatoes,1063.32
KEN,Kenya,Eldoret town (Uasin Gishu),2013-04-01,0.52,35.28,potatoes,1158.33
KEN,Kenya,Eldoret town (Uasin Gishu),2013-06-01,0.52,35.28,potatoes,1291.66
KEN,Kenya,Eldoret town (Uasin Gishu),2013-07-01,0.52,35.28,potatoes,1253.32
KEN,Kenya,Eldoret town (Uasin Gishu),2013-08-01,0.52,35.28,potatoes,1212.77
KEN,Kenya,Eldoret town (Uasin Gishu),2013-09-01,0.52,35.28,potatoes,1213.88
KEN,Kenya,Eldoret town (Uasin Gishu),2013-10-01,0.52,35.28,potatoes,1528.88
KEN,Kenya,Eldoret town (Uasin Gishu),2013-11-01,0.52,35.28,potatoes,1550.0
KEN,Kenya,Eldoret town (Uasin Gishu),2013-12-01,0.52,35.28,potatoes,1871.66
KEN,Kenya,Eldoret town (Uasin Gishu),2014-01-01,0.52,35.28,potatoes,1624.44
KEN,Kenya,Eldoret town (Uasin Gishu),2014-02-01,0.52,35.28,potatoes,1604.44
KEN,Kenya,Eldoret town (Uasin Gishu),2014-04-01,0.52,35.28,potatoes,2019.44
KEN,Kenya,Eldoret town (Uasin Gishu),2014-05-01,0.52,35.28,potatoes,2073.88
KEN,Kenya,Eldoret town (Uasin Gishu),2014-07-01,0.52,35.28,potatoes,1209.52
KEN,Kenya,Eldoret town (Uasin Gishu),2014-08-01,0.52,35.28,potatoes,1240.96
KEN,Kenya,Eldoret town (Uasin Gishu),2014-10-01,0.52,35.28,potatoes,1329.0
KEN,Kenya,Eldoret town (Uasin Gishu),2014-11-01,0.52,35.28,potatoes,1465.74
KEN,Kenya,Eldoret town (Uasin Gishu),2014-12-01,0.52,35.28,potatoes,1357.14
KEN,Kenya,Eldoret town (Uasin Gishu),2015-01-01,0.52,35.28,potatoes,1427.22
KEN,Kenya,Eldoret town (Uasin Gishu),2015-02-01,0.52,35.28,potatoes,1456.11
KEN,Kenya,Eldoret town (Uasin Gishu),2015-03-01,0.52,35.28,potatoes,1279.81
KEN,Kenya,Eldoret town (Uasin Gishu),2015-04-01,0.52,35.28,potatoes,1212.27
KEN,Kenya,Eldoret town (Uasin Gishu),2015-05-01,0.52,35.28,potatoes,1449.09
KEN,Kenya,Eldoret town (Uasin Gishu),2015-06-01,0.52,35.28,potatoes,1250.0
KEN,Kenya,Eldoret town (Uasin Gishu),2015-07-01,0.52,35.28,potatoes,772.72
KEN,Kenya,Eldoret town (Uasin Gishu),2015-09-01,0.52,35.28,potatoes,1200.0
KEN,Kenya,Eldoret town (Uasin Gishu),2015-10-01,0.52,35.28,potatoes,1731.0
KEN,Kenya,Eldoret town (Uasin Gishu),2015-12-01,0.52,35.28,potatoes,1944.0
KEN,Kenya,Eldoret town (Uasin Gishu),2016-01-01,0.52,35.28,potatoes,1970.0
KEN,Kenya,Eldoret town (Uasin Gishu),2016-02-01,0.52,35.28,potatoes,1693.0
KEN,Kenya,Eldoret town (Uasin Gishu),2016-03-01,0.52,35.28,potatoes,1522.33
KEN,Kenya,Eldoret town (Uasin Gishu),2016-06-01,0.52,35.28,potatoes,1421.0
KEN,Kenya,Eldoret town (Uasin Gishu),2016-10-01,0.52,35.28,potatoes,1523.0
KEN,Kenya,Eldoret town (Uasin Gishu),2016-11-01,0.52,35.28,potatoes,1750.0
KEN,Kenya,Eldoret town (Uasin Gishu),2017-01-01,0.52,35.28,potatoes,1766.0
KEN,Kenya,Eldoret town (Uasin Gishu),2017-02-01,0.52,35.28,potatoes,1862.5
KEN,Kenya,Eldoret town (Uasin Gishu),2017-03-01,0.52,35.28,potatoes,2064.0
KEN,Kenya,Eldoret town (Uasin Gishu),2017-05-01,0.52,35.28,potatoes,2700.0
KEN,Kenya,Eldoret town (Uasin Gishu),2017-06-01,0.52,35.28,potatoes,2360.0
KEN,Kenya,Eldoret town (Uasin Gishu),2017-07-01,0.52,35.28,potatoes,1830.0
KEN,Kenya,Eldoret town (Uasin Gishu),2017-08-01,0.52,35.28,potatoes,1888.0
KEN,Kenya,Eldoret town (Uasin Gishu),2017-10-01,0.52,35.28,potatoes,1727.5
KEN,Kenya,Eldoret town (Uasin Gishu),2017-11-01,0.52,35.28,potatoes,1650.0
KEN,Kenya,Eldoret town (Uasin Gishu),2017-12-01,0.52,35.28,potatoes,1650.0
KEN,Kenya,Eldoret town (Uasin Gishu),2018-01-01,0.52,35.28,potatoes,1866.0
KEN,Kenya,Eldoret town (Uasin Gishu),2018-03-01,0.52,35.28,potatoes,2025.0
KEN,Kenya,Eldoret town (Uasin Gishu),2018-05-01,0.52,35.28,potatoes,1781.0
KEN,Kenya,Eldoret town (Uasin Gishu),2018-06-01,0.52,35.28,potatoes,1590.0
KEN,Kenya,Eldoret town (Uasin Gishu),2018-07-01,0.52,35.28,potatoes,1455.0
KEN,Kenya,Eldoret town (Uasin Gishu),2018-08-01,0.52,35.28,potatoes,2065.0
KEN,Kenya,Eldoret town (Uasin Gishu),2018-10-01,0.52,35.28,potatoes,2550.0
KEN,Kenya,Eldoret town (Uasin Gishu),2018-12-01,0.52,35.28,potatoes,1470.0
KEN,Kenya,Eldoret town (Uasin Gishu),2019-01-01,0.52,35.28,potatoes,1215.0
KEN,Kenya,Eldoret town (Uasin Gishu),2019-02-01,0.52,35.28,potatoes,1247.5
KEN,Kenya,Eldoret town (Uasin Gishu),2019-03-01,0.52,35.28,potatoes,1624.0
KEN,Kenya,Eldoret town (Uasin Gishu),2019-04-01,0.52,35.28,potatoes,2736.25
KEN,Kenya,Eldoret town (Uasin Gishu),2019-05-01,0.52,35.28,potatoes,2838.0
KEN,Kenya,Eldoret town (Uasin Gishu),2019-06-01,0.52,35.28,potatoes,2300.0
KEN,Kenya,Eldoret town (Uasin Gishu),2019-07-01,0.52,35.28,potatoes,1160.0
KEN,Kenya,Eldoret town (Uasin Gishu),2019-08-01,0.52,35.28,potatoes,872.5
KEN,Kenya,Eldoret town (Uasin Gishu),2019-09-01,0.52,35.28,potatoes,1250.0
KEN,Kenya,Eldoret town (Uasin Gishu),2019-10-01,0.52,35.28,potatoes,1513.0
KEN,Kenya,Eldoret town (Uasin Gishu),2019-11-01,0.52,35.28,potatoes,1955.0
KEN,Kenya,Eldoret town (Uasin Gishu),2020-02-01,0.52,35.28,potatoes,1852.5
KEN,Kenya,Eldoret town (Uasin Gishu),2020-03-01,0.52,35.28,potatoes,1813.33
KEN,Kenya,Kisumu,2007-01-01,-0.1,34.75,potatoes,850.42
KEN,Kenya,Kisumu,2007-02-01,-0.1,34.75,potatoes,807.18
KEN,Kenya,Kisumu,2007-03-01,-0.1,34.75,potatoes,830.91
KEN,Kenya,Kisumu,2007-04-01,-0.1,34.75,potatoes,901.95
KEN,Kenya,Kisumu,2007-05-01,-0.1,34.75,potatoes,929.16
KEN,Kenya,Kisumu,2007-06-01,-0.1,34.75,potatoes,867.52
KEN,Kenya,Kisumu,2007-07-01,-0.1,34.75,potatoes,811.11
KEN,Kenya,Kisumu,2007-08-01,-0.1,34.75,potatoes,850.0
KEN,Kenya,Kisumu,2007-09-01,-0.1,34.75,potatoes,920.63
KEN,Kenya,Kisumu,2007-11-01,-0.1,34.75,potatoes,1015.87
KEN,Kenya,Kisumu,2007-12-01,-0.1,34.75,potatoes,1074.07
KEN,Kenya,Kisumu,2008-02-01,-0.1,34.75,potatoes,1277.78
KEN,Kenya,Kisumu,2008-04-01,-0.1,34.75,potatoes,1820.98
KEN,Kenya,Kisumu,2008-05-01,-0.1,34.75,potatoes,2019.6
KEN,Kenya,Kisumu,2008-06-01,-0.1,34.75,potatoes,1290.27
KEN,Kenya,Kisumu,2008-07-01,-0.1,34.75,potatoes,888.88
KEN,Kenya,Kisumu,2008-08-01,-0.1,34.75,potatoes,969.69
KEN,Kenya,Kisumu,2008-09-01,-0.1,34.75,potatoes,956.93
KEN,Kenya,Kisumu,2008-10-01,-0.1,34.75,potatoes,1194.43
KEN,Kenya,Kisumu,2008-11-01,-0.1,34.75,potatoes,1170.37
KEN,Kenya,Kisumu,2008-12-01,-0.1,34.75,potatoes,1064.81
KEN,Kenya,Kisumu,2009-01-01,-0.1,34.75,potatoes,988.88
KEN,Kenya,Kisumu,2009-02-01,-0.1,34.75,potatoes,1466.66
KEN,Kenya,Kisumu,2009-03-01,-0.1,34.75,potatoes,1541.66
KEN,Kenya,Kisumu,2009-04-01,-0.1,34.75,potatoes,1800.0
KEN,Kenya,Kisumu,2009-07-01,-0.1,34.75,potatoes,1033.33
KEN,Kenya,Kisumu,2009-08-01,-0.1,34.75,potatoes,763.88
KEN,Kenya,Kisumu,2009-09-01,-0.1,34.75,potatoes,898.33
KEN,Kenya,Kisumu,2009-11-01,-0.1,34.75,potatoes,1507.21
KEN,Kenya,Kisumu,2009-12-01,-0.1,34.75,potatoes,1566.66
KEN,Kenya,Kisumu,2010-01-01,-0.1,34.75,potatoes,1360.0
KEN,Kenya,Kisumu,2010-06-01,-0.1,34.75,potatoes,1289.44
KEN,Kenya,Kisumu,2010-09-01,-0.1,34.75,potatoes,1775.0
KEN,Kenya,Kisumu,2010-11-01,-0.1,34.75,potatoes,1919.44
KEN,Kenya,Kisumu,2011-03-01,-0.1,34.75,potatoes,2180.55
KEN,Kenya,Kisumu,2011-04-01,-0.1,34.75,potatoes,2362.77
KEN,Kenya,Kisumu,2011-05-01,-0.1,34.75,potatoes,2473.33
KEN,Kenya,Kisumu,2011-06-01,-0.1,34.75,potatoes,1944.43
KEN,Kenya,Kisumu,2011-08-01,-0.1,34.75,potatoes,1458.32
KEN,Kenya,Kisumu,2011-09-01,-0.1,34.75,potatoes,1838.88
KEN,Kenya,Kisumu,2011-10-01,-0.1,34.75,potatoes,2212.77
KEN,Kenya,Kisumu,2011-11-01,-0.1,34.75,potatoes,2499.99
KEN,Kenya,Kisumu,2011-12-01,-0.1,34.75,potatoes,2299.99
KEN,Kenya,Kisumu,2012-01-01,-0.1,34.75,potatoes,2666.66
KEN,Kenya,Kisumu,2012-03-01,-0.1,34.75,potatoes,3000.0
KEN,Kenya,Kisumu,2012-04-01,-0.1,34.75,potatoes,2972.21
KEN,Kenya,Kisumu,2012-05-01,-0.1,34.75,potatoes,2944.44
KEN,Kenya,Kisumu,2012-06-01,-0.1,34.75,potatoes,2398.33
KEN,Kenya,Kisumu,2012-07-01,-0.1,34.75,potatoes,2111.1
KEN,Kenya,Kisumu,2012-08-01,-0.1,34.75,potatoes,2000.0
KEN,Kenya,Kisumu,2013-01-01,-0.1,34.75,potatoes,2059.99
KEN,Kenya,Kisumu,2013-02-01,-0.1,34.75,potatoes,1736.11
KEN,Kenya,Kisumu,2013-04-01,-0.1,34.75,potatoes,1864.44
KEN,Kenya,Kisumu,2013-06-01,-0.1,34.75,potatoes,1944.43
KEN,Kenya,Kisumu,2013-07-01,-0.1,34.75,potatoes,1944.43
KEN,Kenya,Kisumu,2013-08-01,-0.1,34.75,potatoes,1944.43
KEN,Kenya,Kisumu,2013-09-01,-0.1,34.75,potatoes,1927.77
KEN,Kenya,Kisumu,2013-10-01,-0.1,34.75,potatoes,1944.43
KEN,Kenya,Kisumu,2013-11-01,-0.1,34.75,potatoes,2033.33
KEN,Kenya,Kisumu,2013-12-01,-0.1,34.75,potatoes,1944.43
KEN,Kenya,Kisumu,2014-01-01,-0.1,34.75,potatoes,1944.43
KEN,Kenya,Kisumu,2014-02-01,-0.1,34.75,potatoes,1944.43
KEN,Kenya,Kisumu,2014-03-01,-0.1,34.75,potatoes,2125.0
KEN,Kenya,Kisumu,2014-04-01,-0.1,34.75,potatoes,2155.55
KEN,Kenya,Kisumu,2014-05-01,-0.1,34.75,potatoes,2383.33
KEN,Kenya,Kisumu,2014-06-01,-0.1,34.75,potatoes,2170.55
KEN,Kenya,Kisumu,2014-07-01,-0.1,34.75,potatoes,1968.26
KEN,Kenya,Kisumu,2014-08-01,-0.1,34.75,potatoes,1756.93
KEN,Kenya,Kisumu,2014-09-01,-0.1,34.75,potatoes,1666.66
KEN,Kenya,Kisumu,2014-11-01,-0.1,34.75,potatoes,1819.44
KEN,Kenya,Kisumu,2014-12-01,-0.1,34.75,potatoes,1619.04
KEN,Kenya,Kisumu,2015-01-01,-0.1,34.75,potatoes,1483.33
KEN,Kenya,Kisumu,2015-02-01,-0.1,34.75,potatoes,1613.88
KEN,Kenya,Kisumu,2015-04-01,-0.1,34.75,potatoes,1894.09
KEN,Kenya,Kisumu,2015-07-01,-0.1,34.75,potatoes,1196.96
KEN,Kenya,Kisumu,2015-08-01,-0.1,34.75,potatoes,2100.0
KEN,Kenya,Kisumu,2015-09-01,-0.1,34.75,potatoes,2772.5
KEN,Kenya,Kisumu,2015-10-01,-0.1,34.75,potatoes,3505.0
KEN,Kenya,Kisumu,2015-12-01,-0.1,34.75,potatoes,3784.0
KEN,Kenya,Kisumu,2016-01-01,-0.1,34.75,potatoes,2840.0
KEN,Kenya,Kisumu,2016-03-01,-0.1,34.75,potatoes,2858.0
KEN,Kenya,Kisumu,2016-05-01,-0.1,34.75,potatoes,3480.0
KEN,Kenya,Kisumu,2016-07-01,-0.1,34.75,potatoes,3371.25
KEN,Kenya,Kisumu,2016-08-01,-0.1,34.75,potatoes,3290.67
KEN,Kenya,Kisumu,2016-09-01,-0.1,34.75,potatoes,3328.0
KEN,Kenya,Kisumu,2016-10-01,-0.1,34.75,potatoes,3543.75
KEN,Kenya,Kisumu,2016-11-01,-0.1,34.75,potatoes,2755.0
KEN,Kenya,Kisumu,2017-01-01,-0.1,34.75,potatoes,3274.0
KEN,Kenya,Kisumu,2017-02-01,-0.1,34.75,potatoes,3015.0
KEN,Kenya,Kisumu,2017-04-01,-0.1,34.75,potatoes,3267.5
KEN,Kenya,Kisumu,2017-05-01,-0.1,34.75,potatoes,3029.0
KEN,Kenya,Kisumu,2017-08-01,-0.1,34.75,potatoes,1580.0
KEN,Kenya,Kisumu,2017-10-01,-0.1,34.75,potatoes,1150.0
KEN,Kenya,Kisumu,2017-12-01,-0.1,34.75,potatoes,1413.75
KEN,Kenya,Kisumu,2018-02-01,-0.1,34.75,potatoes,1520.0
KEN,Kenya,Kisumu,2018-04-01,-0.1,34.75,potatoes,2045.0
KEN,Kenya,Kisumu,2018-05-01,-0.1,34.75,potatoes,1518.0
KEN,Kenya,Kisumu,2018-07-01,-0.1,34.75,potatoes,1455.0
KEN,Kenya,Kisumu,2018-10-01,-0.1,34.75,potatoes,2065.0
KEN,Kenya,Kisumu,2018-11-01,-0.1,34.75,potatoes,2145.0
KEN,Kenya,Kisumu,2018-12-01,-0.1,34.75,potatoes,1782.5
KEN,Kenya,Kisumu,2019-01-01,-0.1,34.75,potatoes,1494.0
KEN,Kenya,Kisumu,2019-03-01,-0.1,34.75,potatoes,1848.0
KEN,Kenya,Kisumu,2019-04-01,-0.1,34.75,potatoes,2722.5
KEN,Kenya,Kisumu,2019-07-01,-0.1,34.75,potatoes,2490.0
KEN,Kenya,Kisumu,2019-08-01,-0.1,34.75,potatoes,2400.0
KEN,Kenya,Kisumu,2019-10-01,-0.1,34.75,potatoes,2400.0
KEN,Kenya,Kitui,2007-07-01,-1.37,38.02,potatoes,1152.77
KEN,Kenya,Kitui,2007-08-01,-1.37,38.02,potatoes,866.66
KEN,Kenya,Kitui,2007-10-01,-1.37,38.02,potatoes,1388.88
KEN,Kenya,Kitui,2007-11-01,-1.37,38.02,potatoes,1291.66
KEN,Kenya,Kitui,2008-02-01,-1.37,38.02,potatoes,1666.66
KEN,Kenya,Kitui,2008-04-01,-1.37,38.02,potatoes,1962.95
KEN,Kenya,Kitui,2008-05-01,-1.37,38.02,potatoes,1666.66
KEN,Kenya,Kitui,2008-07-01,-1.37,38.02,potatoes,1249.99
KEN,Kenya,Kitui,2008-08-01,-1.37,38.02,potatoes,1263.88
KEN,Kenya,Kitui,2008-09-01,-1.37,38.02,potatoes,1374.99
KEN,Kenya,Kitui,2008-11-01,-1.37,38.02,potatoes,1777.77
KEN,Kenya,Kitui,2008-12-01,-1.37,38.02,potatoes,1555.55
