ISO3,country,adm1_name,adm2_name,mkt_name,lat,lon,geo_id,price_date,year,month,currency,components,start_dense_data,last_survey_point,data_coverage,data_coverage_recent,index_confidence_score,spatially_interpolated,bananas,beans,eggs,fish,maize_flour,meat_beef,meat_goat,millet,onions,oranges,rice,salt,sorghum,tomatoes,watermelons,yam,o_bananas,h_bananas,l_bananas,c_bananas,inflation_bananas,trust_bananas,o_beans,h_beans,l_beans,c_beans,inflation_beans,trust_beans,o_eggs,h_eggs,l_eggs,c_eggs,inflation_eggs,trust_eggs,o_fish,h_fish,l_fish,c_fish,inflation_fish,trust_fish,o_maize_flour,h_maize_flour,l_maize_flour,c_maize_flour,inflation_maize_flour,trust_maize_flour,o_meat_beef,h_meat_beef,l_meat_beef,c_meat_beef,inflation_meat_beef,trust_meat_beef,o_meat_goat,h_meat_goat,l_meat_goat,c_meat_goat,inflation_meat_goat,trust_meat_goat,o_millet,h_millet,l_millet,c_millet,inflation_millet,trust_millet,o_onions,h_onions,l_onions,c_onions,inflation_onions,trust_onions,o_oranges,h_oranges,l_oranges,c_oranges,inflation_oranges,trust_oranges,o_rice,h_rice,l_rice,c_rice,inflation_rice,trust_rice,o_salt,h_salt,l_salt,c_salt,inflation_salt,trust_salt,o_sorghum,h_sorghum,l_sorghum,c_sorghum,inflation_sorghum,trust_sorghum,o_tomatoes,h_tomatoes,l_tomatoes,c_tomatoes,inflation_tomatoes,trust_tomatoes,o_watermelons,h_watermelons,l_watermelons,c_watermelons,inflation_watermelons,trust_watermelons,o_yam,h_yam,l_yam,c_yam,inflation_yam,trust_yam,o_food_price_index,h_food_price_index,l_food_price_index,c_food_price_index,inflation_food_price_index,trust_food_price_index
NGA,Nigeria,Borno,Konduga,Baga Road,11.87,13.12,gid_118700000131200000,2020-04-01,2020,4,NGN,"bananas (1.3 KG, Index Weight = 0.77), beans (2.5 KG, Index Weight = 0.4), eggs (30 pcs, Index Weight = 0.33), fish (1 KG, Index Weight = 1), maize_flour (2.1 KG, Index Weight = 0.48), meat_beef (1 KG, Index Weight = 1), meat_goat (1 KG, Index Weight = 1), millet (2.6 KG, Index Weight = 0.38), onions (0.5 KG, Index Weight = 2), oranges (400 G, Index Weight = 2.5), rice (2.8 KG, Index Weight = 0.36), salt (250 G, Index Weight = 4), sorghum (2.7 KG, Index Weight = 0.37), tomatoes (0.5 KG, Index Weight = 2), watermelons (2.1 KG, Index Weight = 0.48), yam (2.5 KG, Index Weight = 0.4)",Aug 2013,Jun 2025,20.89,35.15,0.91,0,,381,1060,413,,1240,,,100,100,,,282,,,544,261.68,286.92,236.44,282.52,45.77,9.4,334.52,381,315.56,381,-50.46,10,1044.01,1072.58,1015.43,1060,-11.51,9.9,407.45,440.63,374.28,413,24.02,9.1,374.76,394.6,354.93,380.68,-43.44,9.7,1200.32,1240,1183.4,1240,3.33,9.8,1233.41,1274.41,1192.41,1239.7,3.44,9.9,279.24,291.77,268.73,291.77,-7.67,9.8,102.17,107.6,96.75,100,-33.33,9.6,101.84,120.24,83.44,100,100,9.7,1604.64,1647.36,1561.91,1568.34,32.01,9.9,119.62,125.82,113.41,122.75,-18.16,9.7,268.19,282,255.12,282,-2.42,9.7,66.64,70.24,63.04,65.16,-11.48,9.6,406.89,439.76,374.03,408.65,63.46,9.4,629.55,668.38,544,544,-25.99,9.6,0.9,0.93,0.88,0.92,-1.44,9.7
NGA,Nigeria,Borno,Konduga,Baga Road,11.87,13.12,gid_118700000131200000,2020-05-01,2020,5,NGN,"bananas (1.3 KG, Index Weight = 0.77), beans (2.5 KG, Index Weight = 0.4), eggs (30 pcs, Index Weight = 0.33), fish (1 KG, Index Weight = 1), maize_flour (2.1 KG, Index Weight = 0.48), meat_beef (1 KG, Index Weight = 1), meat_goat (1 KG, Index Weight = 1), millet (2.6 KG, Index Weight = 0.38), onions (0.5 KG, Index Weight = 2), oranges (400 G, Index Weight = 2.5), rice (2.8 KG, Index Weight = 0.36), salt (250 G, Index Weight = 4), sorghum (2.7 KG, Index Weight = 0.37), tomatoes (0.5 KG, Index Weight = 2), watermelons (2.1 KG, Index Weight = 0.48), yam (2.5 KG, Index Weight = 0.4)",Aug 2013,Jun 2025,20.89,35.15,0.91,0,285.7,410,,429,385,1257.1,1257.1,297,107.1,100,,122.9,,71.4,414.3,,286.67,309.32,264.02,285.7,114.57,9.4,384.59,410.58,358.6,410,-34.4,10,1062.28,1090.24,1034.32,1063.38,1.27,9.9,421.13,447.2,395.05,429,9.14,9,385.22,400.98,369.46,385,-19.96,9.8,1238.99,1264.68,1213.31,1257.1,4.76,9.8,1248.24,1284.2,1212.27,1257.1,4.76,9.9,293.88,306.21,281.54,297,-2.37,9.8,101.79,107.24,96.34,107.1,19,9.7,102.14,118.24,86.03,100,100,9.7,1593.8,1636.74,1550.87,1591.23,32.6,9.9,122.7,127.37,118.04,122.9,-17.33,9.6,288.55,302.55,274.54,290.7,0.59,9.7,65.38,71.4,62.19,71.4,-28.6,9.6,416.42,441.92,390.93,414.3,50.65,9.4,550.7,678.66,503.61,678.66,-16.11,9.6,0.93,0.95,0.91,0.94,4.91,9.7
NGA,Nigeria,Borno,Konduga,Baga Road,11.87,13.12,gid_118700000131200000,2020-06-01,2020,6,NGN,"bananas (1.3 KG, Index Weight = 0.77), beans (2.5 KG, Index Weight = 0.4), eggs (30 pcs, Index Weight = 0.33), fish (1 KG, Index Weight = 1), maize_flour (2.1 KG, Index Weight = 0.48), meat_beef (1 KG, Index Weight = 1), meat_goat (1 KG, Index Weight = 1), millet (2.6 KG, Index Weight = 0.38), onions (0.5 KG, Index Weight = 2), oranges (400 G, Index Weight = 2.5), rice (2.8 KG, Index Weight = 0.36), salt (250 G, Index Weight = 4), sorghum (2.7 KG, Index Weight = 0.37), tomatoes (0.5 KG, Index Weight = 2), watermelons (2.1 KG, Index Weight = 0.48), yam (2.5 KG, Index Weight = 0.4)",Aug 2013,Jun 2025,20.89,35.15,0.91,0,,,,533,,1400,1400,,100,100,,,,50,,846,285.17,302.89,267.46,290.64,190.64,9.4,417.97,444.99,390.95,425.37,-29.34,9.9,1067.09,1092.78,1041.39,1068.64,1.77,9.9,438.02,533,415.94,533,14.13,9,390.64,404.49,376.79,391.04,-21.12,9.8,1265.49,1400,1241.17,1400,16.67,9.8,1265.65,1400,1229.96,1400,17.39,9.9,299.78,310.3,289.27,304.41,0.47,9.8,109.39,115.97,100,100,0.3,9.6,102.29,116.41,88.17,100,100,9.7,1626.3,1668.15,1584.45,1621.18,35.1,9.9,122.91,126.69,119.14,121.22,-20.51,9.6,296.74,310.28,283.2,304.72,10.25,9.7,73.31,78.76,50,50,-45.38,9.6,422.42,442.96,401.88,410.85,64.34,9.5,697.18,846,608.94,846,7.09,9.5,0.96,1.01,0.94,1.01,11.46,9.7
NGA,Nigeria,Borno,Konduga,Baga Road,11.87,13.12,gid_118700000131200000,2020-07-01,2020,7,NGN,"bananas (1.3 KG, Index Weight = 0.77), beans (2.5 KG, Index Weight = 0.4), eggs (30 pcs, Index Weight = 0.33), fish (1 KG, Index Weight = 1), maize_flour (2.1 KG, Index Weight = 0.48), meat_beef (1 KG, Index Weight = 1), meat_goat (1 KG, Index Weight = 1), millet (2.6 KG, Index Weight = 0.38), onions (0.5 KG, Index Weight = 2), oranges (400 G, Index Weight = 2.5), rice (2.8 KG, Index Weight = 0.36), salt (250 G, Index Weight = 4), sorghum (2.7 KG, Index Weight = 0.37), tomatoes (0.5 KG, Index Weight = 2), watermelons (2.1 KG, Index Weight = 0.48), yam (2.5 KG, Index Weight = 0.4)",Aug 2013,Jun 2025,20.89,35.15,0.91,0,300,452,1073,455,394,,1273,308,,,1636,,307,,,682,291.74,306.04,277.44,300,179.93,9.4,432.34,457.97,406.71,452,-8.5,9.9,1071.93,1097.82,1046.03,1073,4.32,9.8,551.42,618.16,455,455,1.56,9,397.44,411.08,383.81,394,-13.22,9.8,1406.91,1480.03,1321.08,1321.08,10.09,9.8,1395.45,1489.68,1273,1273,7.36,9.9,308.01,318.38,297.65,308,1.65,9.8,102.18,109.61,94.76,107.62,19.58,9.6,102.38,114.79,89.98,104.83,4.83,9.7,1655.22,1696.36,1614.09,1636,36.33,9.9,121.36,124.95,117.77,119.49,-14.65,9.6,311.46,325.16,297.75,307,14.55,9.6,48.28,59.15,37.41,58.53,-40.63,9.5,419.58,437.5,401.67,413.72,10.33,9.4,887.95,1005.79,682,682,-12.23,9.5,1.03,1.06,0.97,0.97,6.19,9.6
NGA,Nigeria,Borno,Konduga,Baga Road,11.87,13.12,gid_118700000131200000,2020-08-01,2020,8,NGN,"bananas (1.3 KG, Index Weight = 0.77), beans (2.5 KG, Index Weight = 0.4), eggs (30 pcs, Index Weight = 0.33), fish (1 KG, Index Weight = 1), maize_flour (2.1 KG, Index Weight = 0.48), meat_beef (1 KG, Index Weight = 1), meat_goat (1 KG, Index Weight = 1), millet (2.6 KG, Index Weight = 0.38), onions (0.5 KG, Index Weight = 2), oranges (400 G, Index Weight = 2.5), rice (2.8 KG, Index Weight = 0.36), salt (250 G, Index Weight = 4), sorghum (2.7 KG, Index Weight = 0.37), tomatoes (0.5 KG, Index Weight = 2), watermelons (2.1 KG, Index Weight = 0.48), yam (2.5 KG, Index Weight = 0.4)",Aug 2013,Jun 2025,20.89,35.15,0.91,0,288.46,471,1077,467,,,1292,332,,,,122,322,,415.38,679,301.37,313.64,288.46,288.46,173.7,9.5,462.61,488.56,436.66,471,-3.27,10,1076.63,1102.62,1050.64,1077,5.36,9.9,465.71,522.96,408.46,467,4.51,9,401,414.89,387.12,402.16,-8.52,9.9,1363.16,1428.48,1297.85,1320.48,10.04,9.8,1297.84,1377.66,1218.03,1292,8.55,9.9,311.83,332,301.83,332,8.69,9.8,109.27,116.19,102.44,116.19,29.1,9.7,107.77,119.23,96.3,110.37,47,9.6,1664.5,1704.98,1624.03,1649.62,35.42,9.9,119.57,123.11,116.04,122,-16.08,9.6,312.6,325.8,299.4,322,16.49,9.7,59.91,67.59,52.24,60.16,-33.97,9.6,422.04,438.05,406.03,415.38,26.85,9.4,702.89,809.97,595.82,679,-12.5,9.5,0.99,1.02,0.95,0.98,9.24,9.7
NGA,Nigeria,Borno,Konduga,Baga Road,11.87,13.12,gid_118700000131200000,2020-09-01,2020,9,NGN,"bananas (1.3 KG, Index Weight = 0.77), beans (2.5 KG, Index Weight = 0.4), eggs (30 pcs, Index Weight = 0.33), fish (1 KG, Index Weight = 1), maize_flour (2.1 KG, Index Weight = 0.48), meat_beef (1 KG, Index Weight = 1), meat_goat (1 KG, Index Weight = 1), millet (2.6 KG, Index Weight = 0.38), onions (0.5 KG, Index Weight = 2), oranges (400 G, Index Weight = 2.5), rice (2.8 KG, Index Weight = 0.36), salt (250 G, Index Weight = 4), sorghum (2.7 KG, Index Weight = 0.37), tomatoes (0.5 KG, Index Weight = 2), watermelons (2.1 KG, Index Weight = 0.48), yam (2.5 KG, Index Weight = 0.4)",Aug 2013,Jun 2025,20.89,35.15,0.91,0,,512,1080,475,410,1307,1307,,123,100,1654,115,357,63,413.33,,286.24,297.1,275.39,291.99,191.99,9.4,481.26,512,456.18,512,17.16,10,1080.63,1106.71,1054.56,1080,6.07,9.9,478.13,513.32,442.93,475,4.79,9,409.2,423.35,395.04,410,-2.15,10,1337.07,1391.61,1282.53,1307,8.92,9.8,1303.21,1351.04,1255.38,1307,9.75,9.9,338.62,355.03,322.21,338.38,9.86,9.8,119.66,127.29,112.03,123,34.27,9.6,113.62,124.3,100,100,100,9.7,1679.11,1718.9,1639.32,1654,32.71,9.9,121.73,125.45,115,115,-18.38,9.6,328.99,357,315.33,357,27.5,9.7,61.56,63.7,59.43,63,-31.37,9.6,423.83,438.84,408.81,413.33,30.44,9.4,688.55,769.07,608.02,681.41,-8.17,9.6,0.98,1.01,0.95,0.98,11.59,9.7
NGA,Nigeria,Borno,Konduga,Baga Road,11.87,13.12,gid_118700000131200000,2020-10-01,2020,10,NGN,"bananas (1.3 KG, Index Weight = 0.77), beans (2.5 KG, Index Weight = 0.4), eggs (30 pcs, Index Weight = 0.33), fish (1 KG, Index Weight = 1), maize_flour (2.1 KG, Index Weight = 0.48), meat_beef (1 KG, Index Weight = 1), meat_goat (1 KG, Index Weight = 1), millet (2.6 KG, Index Weight = 0.38), onions (0.5 KG, Index Weight = 2), oranges (400 G, Index Weight = 2.5), rice (2.8 KG, Index Weight = 0.36), salt (250 G, Index Weight = 4), sorghum (2.7 KG, Index Weight = 0.37), tomatoes (0.5 KG, Index Weight = 2), watermelons (2.1 KG, Index Weight = 0.48), yam (2.5 KG, Index Weight = 0.4)",Aug 2013,Jun 2025,20.89,35.15,0.91,0,,425,1014,457,412,,,,,164,,,,,,,293.16,302.52,283.8,292.38,127.02,9.4,529.05,556.78,425,425,0,10,1083.71,1109.86,1014,1014,-0.44,9.9,486.18,508.56,457,457,0,9,418.03,432.43,403.63,412,0,10,1320.52,1365.25,1275.8,1325.41,10.45,9.8,1317.15,1356.76,1277.54,1313.18,10.13,9.8,345.05,358.77,332.46,358.77,17.87,9.8,127.12,134.08,120.16,129.91,38.87,9.6,101.76,164,92.44,164,-0.18,9.7,1679.41,1718.76,1640.07,1668.34,32.62,9.9,115.73,120.51,110.94,111.59,-25.91,9.6,367.12,385.03,349.21,366.6,31.99,9.7,64.69,67.85,61.21,61.21,-26.16,9.6,422.01,436.87,407.15,412.71,13.72,9.3,695.25,766.71,623.78,653.28,-10.51,9.6,0.99,1.02,0.97,1,7.09,9.7
NGA,Nigeria,Borno,Konduga,Baga Road,11.87,13.12,gid_118700000131200000,2020-11-01,2020,11,NGN,"bananas (1.3 KG, Index Weight = 0.77), beans (2.5 KG, Index Weight = 0.4), eggs (30 pcs, Index Weight = 0.33), fish (1 KG, Index Weight = 1), maize_flour (2.1 KG, Index Weight = 0.48), meat_beef (1 KG, Index Weight = 1), meat_goat (1 KG, Index Weight = 1), millet (2.6 KG, Index Weight = 0.38), onions (0.5 KG, Index Weight = 2), oranges (400 G, Index Weight = 2.5), rice (2.8 KG, Index Weight = 0.36), salt (250 G, Index Weight = 4), sorghum (2.7 KG, Index Weight = 0.37), tomatoes (0.5 KG, Index Weight = 2), watermelons (2.1 KG, Index Weight = 0.48), yam (2.5 KG, Index Weight = 0.4)",Aug 2013,Jun 2025,20.89,35.15,0.91,0,292,565,1084,481,,,1326,375,134,105,1664,105,388,61,,635,292.12,300.08,284.16,292,86.82,9.4,413.6,565,377.33,565,36.14,10,1019.3,1084,967.6,1084,7.06,9.9,466.11,491.53,440.69,481,6.89,9,420.24,456.91,405.41,456.91,11.44,10,1332.8,1369.27,1296.32,1335.79,11.32,9.8,1324.27,1361.61,1286.93,1326,11.07,9.8,367.36,381.95,352.76,375,22.55,9.8,134.08,141.21,126.95,134,43.93,9.6,176.6,209.9,105,105,-14.51,9.7,1698.66,1737.45,1659.87,1664,27.55,9.9,111.53,115.7,105,105,-35.62,9.6,374.42,391.62,357.21,388,39.57,9.7,62.11,65.72,58.49,61,-21.9,9.6,421.27,435.9,406.63,410.58,6.63,9.3,666.15,726.86,605.44,635,-12.56,9.6,1.02,1.04,0.99,1,7.37,9.7
NGA,Nigeria,Borno,Konduga,Baga Road,11.87,13.12,gid_118700000131200000,2020-12-01,2020,12,NGN,"bananas (1.3 KG, Index Weight = 0.77), beans (2.5 KG, Index Weight = 0.4), eggs (30 pcs, Index Weight = 0.33), fish (1 KG, Index Weight = 1), maize_flour (2.1 KG, Index Weight = 0.48), meat_beef (1 KG, Index Weight = 1), meat_goat (1 KG, Index Weight = 1), millet (2.6 KG, Index Weight = 0.38), onions (0.5 KG, Index Weight = 2), oranges (400 G, Index Weight = 2.5), rice (2.8 KG, Index Weight = 0.36), salt (250 G, Index Weight = 4), sorghum (2.7 KG, Index Weight = 0.37), tomatoes (0.5 KG, Index Weight = 2), watermelons (2.1 KG, Index Weight = 0.48), yam (2.5 KG, Index Weight = 0.4)",Aug 2013,Jun 2025,20.89,35.15,0.91,0,293,608,,467,,1333,,383,138,110,1696,,397,,410,,292.03,299.03,285.03,293,71.52,9.5,606.45,685.52,527.37,608,51.24,10,1078.84,1133.09,1024.59,1102.14,8.6,9.9,491.62,518.02,465.23,467,5.18,9,466.45,494.04,438.87,469.28,15.59,10,1345.85,1376.26,1315.45,1333,11.08,9.8,1336.48,1373.55,1299.41,1345.84,12.68,9.8,384.64,398.32,370.96,383,26.4,9.8,137.99,145.1,130.87,138,42.71,9.6,105.62,128.72,82.52,110,-25.3,9.7,1685.68,1724.5,1646.87,1696,28.29,9.9,105.59,111.82,100.94,111.82,-30.37,9.6,397.01,414.86,379.15,397,43.1,9.7,61.84,64.75,58.85,58.85,-21.53,9.6,419.21,433.87,404.55,410,-2.46,9.3,646.43,698.95,593.92,606.69,-12.09,9.6,1.01,1.04,0.99,1.01,7.69,9.7
NGA,Nigeria,Borno,Konduga,Baga Road,11.87,13.12,gid_118700000131200000,2021-01-01,2021,1,NGN,"bananas (1.3 KG, Index Weight = 0.77), beans (2.5 KG, Index Weight = 0.4), eggs (30 pcs, Index Weight = 0.33), fish (1 KG, Index Weight = 1), maize_flour (2.1 KG, Index Weight = 0.48), meat_beef (1 KG, Index Weight = 1), meat_goat (1 KG, Index Weight = 1), millet (2.6 KG, Index Weight = 0.38), onions (0.5 KG, Index Weight = 2), oranges (400 G, Index Weight = 2.5), rice (2.8 KG, Index Weight = 0.36), salt (250 G, Index Weight = 4), sorghum (2.7 KG, Index Weight = 0.37), tomatoes (0.5 KG, Index Weight = 2), watermelons (2.1 KG, Index Weight = 0.48), yam (2.5 KG, Index Weight = 0.4)",Aug 2013,Jun 2025,20.89,35.15,0.91,0,293,635,1100,,,1339,,,139,113,1722,,405,,,601,293.15,299.58,286.73,293,36.6,9.5,637.59,712.59,562.59,635,60.35,10,1108.43,1138.86,1077.99,1100,8.91,9.9,475.94,502.83,421.11,421.11,-6.42,9,486.54,508.5,464.57,476.07,21.82,9.9,1343.64,1370.29,1316.99,1339,11.1,9.8,1355.71,1393.57,1317.86,1379.14,15.41,9.9,392.42,419.3,379.69,419.3,40.23,9.8,141.6,148.9,134.29,139,43.3,9.5,112.92,134.1,91.73,113,-21.53,9.7,1734.37,1773.12,1695.63,1722,28.51,9.9,110.85,116,105.69,114.79,-17.17,9.6,404.95,422.24,387.65,405,48.93,9.7,59.3,62.65,55.95,55.99,-25.52,9.7,418.5,432.98,404.02,411.01,-13.47,9.3,617.24,664.58,569.89,601,-10.16,9.6,1.02,1.04,1,1.02,9.16,9.7
NGA,Nigeria,Borno,Konduga,Baga Road,11.87,13.12,gid_118700000131200000,2021-02-01,2021,2,NGN,"bananas (1.3 KG, Index Weight = 0.77), beans (2.5 KG, Index Weight = 0.4), eggs (30 pcs, Index Weight = 0.33), fish (1 KG, Index Weight = 1), maize_flour (2.1 KG, Index Weight = 0.48), meat_beef (1 KG, Index Weight = 1), meat_goat (1 KG, Index Weight = 1), millet (2.6 KG, Index Weight = 0.38), onions (0.5 KG, Index Weight = 2), oranges (400 G, Index Weight = 2.5), rice (2.8 KG, Index Weight = 0.36), salt (250 G, Index Weight = 4), sorghum (2.7 KG, Index Weight = 0.37), tomatoes (0.5 KG, Index Weight = 2), watermelons (2.1 KG, Index Weight = 0.48), yam (2.5 KG, Index Weight = 0.4)",Aug 2013,Jun 2025,20.89,35.15,0.91,0,,681,1116,,,1344,1344,,140,114,,100,411,,408,588,292.98,299.02,286.93,295.22,10.69,9.5,657.96,727.19,588.73,681,79.68,10,1104.89,1132.05,1077.72,1116,8.94,9.9,426.27,460.1,371.46,371.46,-16.34,9,490.6,509.41,471.8,489.16,35.88,9.8,1346.84,1370.6,1323.09,1344,12,9.8,1388.04,1428.85,1344,1344,13.73,9.9,432.51,466.84,410.86,466.84,64.38,9.8,142.24,149.75,134.72,140,40,9.5,115.99,135.01,96.96,114,14,9.7,1753.77,1792.45,1715.1,1779.02,26.8,9.9,115.04,119.46,100,100,-16.67,9.6,412.75,429.59,395.91,411,55.7,9.7,56.13,59.44,52.81,54.03,-22.73,9.7,419.41,433.63,405.19,408,6.44,9.3,612.01,653.43,570.58,588,-8.88,9.6,1.03,1.05,1.01,1.01,12.17,9.6
NGA,Nigeria,Borno,Konduga,Baga Road,11.87,13.12,gid_118700000131200000,2021-03-01,2021,3,NGN,"bananas (1.3 KG, Index Weight = 0.77), beans (2.5 KG, Index Weight = 0.4), eggs (30 pcs, Index Weight = 0.33), fish (1 KG, Index Weight = 1), maize_flour (2.1 KG, Index Weight = 0.48), meat_beef (1 KG, Index Weight = 1), meat_goat (1 KG, Index Weight = 1), millet (2.6 KG, Index Weight = 0.38), onions (0.5 KG, Index Weight = 2), oranges (400 G, Index Weight = 2.5), rice (2.8 KG, Index Weight = 0.36), salt (250 G, Index Weight = 4), sorghum (2.7 KG, Index Weight = 0.37), tomatoes (0.5 KG, Index Weight = 2), watermelons (2.1 KG, Index Weight = 0.48), yam (2.5 KG, Index Weight = 0.4)",Aug 2013,Jun 2025,20.89,35.15,0.91,0,,,1300,333,481,1450,1450,511,150,150,,140,530,50,400,,295.61,301.55,289.68,297.71,12.76,9.5,707.47,822.05,641.11,822.05,137.59,9.9,1120.28,1300,1092.16,1300,24.65,9.9,373.21,407.14,333,333,-16.75,9,501.64,519.16,481,481,27.66,9.8,1351.66,1450,1329.81,1450,20.83,9.8,1360.08,1450,1314.99,1450,17.96,9.9,485.06,513.28,456.84,511,83.15,9.8,142.77,150.31,135.24,150,49.93,9.5,116.9,150,100.08,150,50,9.7,1826.37,1880.15,1786.6,1880.15,22.57,9.9,101.05,140,93.23,140,16.67,9.6,418.58,530,402.12,530,100.76,9.7,54.18,57.01,50,50,-25.04,9.7,416.64,431.16,400,400,0,9.3,599.56,638.18,542.84,542.84,-12.3,9.6,1.02,1.1,1,1.1,21.97,9.7
NGA,Nigeria,Borno,Konduga,Baga Road,11.87,13.12,gid_118700000131200000,2021-04-01,2021,4,NGN,"bananas (1.3 KG, Index Weight = 0.77), beans (2.5 KG, Index Weight = 0.4), eggs (30 pcs, Index Weight = 0.33), fish (1 KG, Index Weight = 1), maize_flour (2.1 KG, Index Weight = 0.48), meat_beef (1 KG, Index Weight = 1), meat_goat (1 KG, Index Weight = 1), millet (2.6 KG, Index Weight = 0.38), onions (0.5 KG, Index Weight = 2), oranges (400 G, Index Weight = 2.5), rice (2.8 KG, Index Weight = 0.36), salt (250 G, Index Weight = 4), sorghum (2.7 KG, Index Weight = 0.37), tomatoes (0.5 KG, Index Weight = 2), watermelons (2.1 KG, Index Weight = 0.48), yam (2.5 KG, Index Weight = 0.4)",Aug 2013,Jun 2025,20.89,35.15,0.91,0,300,,1300,333,,1450,1450,507,,,2000,160,,,450,460,298.05,303.92,292.17,300,6.19,9.5,882.44,1090.03,797.05,1090.03,186.1,9.9,1300.67,1449.57,1151.77,1300,22.64,9.9,332.54,360.9,304.18,333,-19.37,9,492.45,512.63,472.27,508.78,33.65,9.8,1454.33,1508.02,1400.65,1450,16.94,9.8,1451.4,1521.01,1381.78,1450,16.96,9.9,533.03,559.65,506.4,507,73.77,9.9,153.43,162.71,144.28,162.71,62.71,9.5,157.68,181.02,134.33,164.89,64.89,9.7,1942.97,2000,1899.24,2000,27.52,9.9,134.21,164.79,103.63,160,30.34,9.6,554.3,606.84,501.77,522.8,85.39,9.7,49.78,72.17,46.34,72.17,10.76,9.7,408.84,450,393.37,450,10.12,9.3,551.7,592.39,460,460,-15.44,9.6,1.12,1.15,1.08,1.15,25.44,9.7
NGA,Nigeria,Borno,Konduga,Baga Road,11.87,13.12,gid_118700000131200000,2021-05-01,2021,5,NGN,"bananas (1.3 KG, Index Weight = 0.77), beans (2.5 KG, Index Weight = 0.4), eggs (30 pcs, Index Weight = 0.33), fish (1 KG, Index Weight = 1), maize_flour (2.1 KG, Index Weight = 0.48), meat_beef (1 KG, Index Weight = 1), meat_goat (1 KG, Index Weight = 1), millet (2.6 KG, Index Weight = 0.38), onions (0.5 KG, Index Weight = 2), oranges (400 G, Index Weight = 2.5), rice (2.8 KG, Index Weight = 0.36), salt (250 G, Index Weight = 4), sorghum (2.7 KG, Index Weight = 0.37), tomatoes (0.5 KG, Index Weight = 2), watermelons (2.1 KG, Index Weight = 0.48), yam (2.5 KG, Index Weight = 0.4)",Aug 2013,Jun 2025,20.89,35.15,0.91,0,300,1250,1313,333,492,1538,1550,,,150,,,579,,,,300.33,306.17,294.48,300,5.01,9.5,1216.02,1351.45,1080.59,1250,204.88,9.9,1326.48,1348.23,1304.72,1313,23.47,9.9,332.8,352.54,313.06,333,-22.38,9,517.72,539.2,492,492,27.79,9.8,1479.75,1538,1436.98,1538,22.35,9.8,1463.94,1550,1417.16,1550,23.3,9.9,524.98,549.35,500.61,548.12,84.55,9.9,167.92,178.44,157.39,162.87,52.08,9.5,171.31,193.92,148.7,150,50,9.6,2069.39,2117.38,1987.57,1987.57,24.91,9.9,161.38,185.27,116.47,116.47,-5.23,9.6,533.48,580.78,486.18,579,99.18,9.7,77.51,95.7,59.32,92.18,29.1,9.7,455.05,481.86,418.26,418.26,0.95,9.3,463.94,528.25,417.24,528.25,-22.16,9.6,1.19,1.23,1.16,1.17,24.07,9.7
NGA,Nigeria,Borno,Konduga,Baga Road,11.87,13.12,gid_118700000131200000,2021-06-01,2021,6,NGN,"bananas (1.3 KG, Index Weight = 0.77), beans (2.5 KG, Index Weight = 0.4), eggs (30 pcs, Index Weight = 0.33), fish (1 KG, Index Weight = 1), maize_flour (2.1 KG, Index Weight = 0.48), meat_beef (1 KG, Index Weight = 1), meat_goat (1 KG, Index Weight = 1), millet (2.6 KG, Index Weight = 0.38), onions (0.5 KG, Index Weight = 2), oranges (400 G, Index Weight = 2.5), rice (2.8 KG, Index Weight = 0.36), salt (250 G, Index Weight = 4), sorghum (2.7 KG, Index Weight = 0.37), tomatoes (0.5 KG, Index Weight = 2), watermelons (2.1 KG, Index Weight = 0.48), yam (2.5 KG, Index Weight = 0.4)",Aug 2013,Jun 2025,20.89,35.15,0.91,0,300,1442,1500,333,577,1600,1625,557,,488,2000,,579,100,400,,299.95,305.71,294.2,300,3.22,9.6,1364.59,1502.45,1226.73,1442,239,9.9,1330.47,1500,1297.12,1500,40.37,10,333.03,349.17,316.88,333,-37.52,9.1,504.01,577,481.06,577,47.56,9.8,1560.53,1607.29,1513.78,1600,14.29,9.8,1555.41,1625,1486.18,1625,16.07,9.9,569.39,594.13,544.65,557,82.98,9.9,167.93,177.2,158.66,169.01,69.01,9.6,153.21,488,134.25,488,388,9.6,2004.74,2055.53,1953.95,2000,23.37,9.9,118.8,138.86,98.74,123,1.47,9.7,595.21,645,545.41,579,90.01,9.7,100.53,112.12,88.95,100,100,9.8,429.13,454.68,400,400,-2.64,9.3,538.48,591.97,484.99,566.65,-33.02,9.6,1.2,1.36,1.16,1.36,34.65,9.7
